Date,Close,High,Low,Open,Volume
2018-04-24,10428.0859375,10447.003100198413,10390.251612103175,10390.251612103175,62324
2018-04-25,10470.6494140625,10475.37870467409,10413.897926723408,10428.08579855818,49133
2018-04-26,10475.37890625,10480.108196952597,10442.273871331829,10480.108196952597,29584
2018-04-27,10442.2744140625,10447.003705010897,10404.440086475317,10442.2744140625,7605
2018-04-30,10361.875,10366.604290278412,10328.769968051118,10366.604290278412,11223
2018-05-02,10437.54296875,10447.001548694494,10390.250069027526,10394.979358999773,20038
2018-05-03,10437.54296875,10465.918708583484,10418.62580886101,10461.189418611237,12976
2018-05-04,10442.2744140625,10447.003705010897,10423.357250268908,10437.545123114101,21279
2018-05-08,10447.0029296875,10470.64938267457,10428.085767297844,10451.732220284914,15446
2018-05-09,10480.1083984375,10499.025561611574,10456.461944469906,10470.649816850462,17214
2018-05-10,10413.8974609375,10480.107526538373,10394.98029933725,10456.461074538061,17922
2018-05-11,10376.0625,10423.355401093893,10342.957469234276,10423.355401093893,31807
2018-05-14,10361.875,10385.521451392058,10328.769968051118,10385.521451392058,19579
2018-05-15,10418.626953125,10423.35624361666,10357.146176733431,10357.146176733431,22656
2018-05-16,10456.4619140625,10484.837658741095,10432.81546016367,10447.003332502967,24845
2018-05-17,10484.8369140625,10484.8369140625,10451.731880955402,10456.461171399273,41218
2018-05-18,10461.1904296875,10494.29546269284,10456.461139258166,10494.29546269284,13963
2018-05-21,10527.3994140625,10536.857993949348,10461.18935485456,10465.918644797985,22232
2018-05-23,10480.1083984375,10503.754852405093,10447.003362882868,10503.754852405093,6875
2018-05-24,10480.1083984375,10503.754852405093,10451.732653676387,10451.732653676387,3763
2018-05-25,10461.1904296875,10503.75404355151,10447.002558399498,10503.75404355151,26699
2018-05-28,10428.0859375,10447.003100198413,10399.710193452382,10447.003100198413,13934
2018-05-29,10451.7314453125,10456.460735559249,10423.355703832014,10428.084994078761,6768
2018-05-30,10489.5654296875,10513.211880160196,10470.648269309344,10470.648269309344,37559
2018-05-31,10461.1904296875,10465.919720116835,10423.356106252826,10461.1904296875,13298
2018-06-01,10442.2744140625,10475.379450701284,10432.815832165705,10475.379450701284,4600
2018-06-04,10409.16796875,10409.16796875,10385.521517208086,10399.709388133235,25937
2018-06-05,10404.439453125,10404.439453125,10371.334418501421,10404.439453125,9337
2018-06-07,10385.5224609375,10404.439623890028,10352.417425770576,10404.439623890028,19952
2018-06-08,10447.0029296875,10447.0029296875,10394.980733115946,10409.168604908187,15927
2018-06-11,10447.0029296875,10447.0029296875,10404.439314310774,10432.815057895257,25131
2018-06-12,10465.919921875,10470.649212395503,10413.897726149458,10442.27346927248,4323
2018-06-14,10522.6708984375,10522.6708984375,10499.024446980337,10499.024446980337,26765
2018-06-15,10655.0927734375,10655.0927734375,10536.860496768199,10536.860496768199,99159
2018-06-18,10735.4892578125,10744.947838656388,10674.00848232723,10674.00848232723,87351
2018-06-19,10773.32421875,10778.053509451822,10707.114148924495,10735.489893135426,109475
2018-06-20,10735.4892578125,10796.97003329777,10716.572096124724,10782.782162031937,209149
2018-06-21,10801.69921875,10801.69921875,10716.571991982268,10716.571991982268,38448
2018-06-22,10763.865234375,10801.699558573155,10754.40665332546,10801.699558573155,28456
2018-06-25,10853.7216796875,10863.180260671978,10811.158065257352,10811.158065257352,66736
2018-06-26,10839.5341796875,10877.368504922011,10815.887726415931,10877.368504922011,38550
2018-06-27,10863.1806640625,10882.09782673392,10844.26350139108,10848.992792058936,32927
2018-06-28,10924.6611328125,10924.6611328125,10877.36822747565,10910.473261211444,64706
2018-06-29,10848.9921875,10924.66083396905,10820.616445074107,10924.66083396905,33303
2018-07-02,10891.5556640625,10891.5556640625,10834.804179924962,10839.533470269756,76978
2018-07-03,10886.826171875,10938.848364703248,10853.721140075208,10853.721140075208,54623
2018-07-04,10848.9921875,10877.367929925893,10820.616445074107,10853.721477904315,14020
2018-07-05,10886.826171875,10901.01404264634,10844.26255956098,10848.991849818094,88522
2018-07-06,10858.451171875,10915.20265883602,10830.075428394492,10905.74407767585,94247
2018-07-09,10820.6171875,10858.45151333042,10796.970733855987,10834.805059686407,70964
2018-07-10,10867.9091796875,10867.9091796875,10792.240534398117,10792.240534398117,52735
2018-07-11,10901.0146484375,10929.390391557077,10867.909614797993,10867.909614797993,175536
2018-07-12,10962.49609375,10995.601129408435,10910.473894858176,10910.473894858176,94508
2018-07-13,10929.390625,10948.307787483773,10910.473462516225,10924.661334379056,139390
2018-07-16,10990.87109375,11000.329674725688,10962.495350822936,10981.412512774312,31645
2018-07-17,10943.5771484375,10981.411468743247,10924.659988284626,10981.411468743247,7994
2018-07-18,11019.2470703125,11019.2470703125,10948.307711490746,10948.307711490746,109716
2018-07-19,11023.9765625,11023.9765625,10986.142237103175,11000.330109126984,89726
2018-07-20,11038.1640625,11085.4569676521,11014.51760992395,11033.43477198479,46077
2018-07-23,11019.2470703125,11019.2470703125,10967.224873843214,10981.412745607564,64329
2018-07-24,11052.3515625,11071.268723924904,11019.24653000642,11019.24653000642,62679
2018-07-25,10967.224609375,11019.246804589802,10948.307447478708,11019.246804589802,61672
2018-07-26,10905.7431640625,10929.389614981978,10886.82600332692,10901.013873878604,29018
2018-07-27,10886.826171875,10957.765525731702,10858.450430332321,10938.848364703248,265002
2018-07-30,10915.2021484375,10915.2021484375,10848.992083412317,10882.097115924907,14026
2018-07-31,10896.2861328125,10910.474005381266,10863.181096818713,10905.744714525012,6939
2018-08-01,10919.931640625,10929.390221517702,10858.450864822435,10863.180155268785,20476
2018-08-02,10962.49609375,10967.225384558347,10891.556731624785,10915.203185666523,31199
2018-08-03,10990.87109375,11014.517546189221,10967.224641310779,11000.329674725688,17636
2018-08-06,10953.037109375,10971.95427191278,10924.661365568329,10971.95427191278,8960
2018-08-07,10953.037109375,10986.142143816116,10953.037109375,10962.495690643891,9515
2018-08-08,10910.4736328125,10924.661504896781,10886.827179338698,10901.015051422979,16158
2018-08-09,10886.826171875,10915.20191341768,10877.367591360773,10910.472623160567,5917
2018-08-10,11000.330078125,11009.78865944755,10948.307880850978,10948.307880850978,18798
2018-08-13,11052.3515625,11071.268723924904,11000.329368581515,11028.70511071887,33030
2018-08-14,10995.6005859375,11075.998525705645,10995.6005859375,11061.810653981855,68098
2018-08-16,11019.2470703125,11071.269266781786,10986.14203619568,11061.810685605553,22230
2018-08-17,10976.6826171875,11005.058358550328,10957.765456278948,11005.058358550328,5169
2018-08-20,10953.037109375,10976.683562547225,10910.473493664993,10976.683562547225,264681
2018-08-21,10910.4736328125,10924.661504896781,10882.097888643937,10924.661504896781,22039
2018-08-22,10910.4736328125,10919.932214202021,10886.827179338698,10891.556470033458,6820
2018-08-23,10938.8486328125,10943.577923185527,10901.01430982828,10901.01430982828,22709
2018-08-24,10915.2021484375,10976.682923103743,10891.555696642792,10953.036471309035,52612
2018-08-27,10867.9091796875,10877.367760348672,10853.72130869574,10863.179889356914,18989
2018-08-28,10825.345703125,10844.262864685727,10806.428541564275,10815.887122344639,31695
2018-08-29,10820.6171875,10830.075768957606,10787.512152398383,10811.158606042396,13662
2018-08-30,10815.88671875,10839.533169818538,10787.510977467751,10820.616008963707,12113
2018-08-31,10858.451171875,10872.639043615256,10839.534009554662,10858.451171875,19641
2018-09-03,10834.8046875,10896.285464862505,10815.887525234613,10863.180430898079,78210
2018-09-04,10882.09765625,10886.826946843763,10834.804750312363,10834.804750312363,5282
2018-09-05,10943.5771484375,10943.5771484375,10867.908507826005,10915.20140820819,52291
2018-09-06,10967.224609375,10967.224609375,10891.555961789834,10929.390285582418,50710
2018-09-07,10957.7666015625,10971.954473726802,10929.390857233897,10967.225183005368,9632
2018-09-10,11014.517578125,11019.246868626557,10971.953963610991,10981.412544614104,61544
2018-09-11,10976.6826171875,11023.975519458882,10957.765456278948,11014.516939004605,18607
2018-09-12,11014.517578125,11014.517578125,10962.495382607878,10962.495382607878,10277
2018-09-13,10957.7666015625,10967.225183005368,10910.47369434816,10938.849438676763,14855
2018-09-14,10901.0146484375,10943.578263116866,10901.0146484375,10943.578263116866,15141
2018-09-17,10995.6005859375,11019.247038810483,10924.661227318547,10924.661227318547,32705
2018-09-18,10957.7666015625,11023.976671662576,10953.037310841066,11014.518090219708,15277
2018-09-19,10938.8486328125,10986.141536542775,10929.390052066445,10986.141536542775,10171
2018-09-20,10938.8486328125,10953.036503931582,10910.472890574334,10934.119342439471,5950
2018-09-21,10896.2861328125,10919.932587093777,10886.827551099988,10919.932587093777,6783
2018-09-27,10867.9091796875,10901.014212001604,10834.804147373396,10896.284921671018,31051
2018-09-28,10844.263671875,10882.097997812636,10815.887927421772,10867.910125586022,15511
2018-10-01,10858.451171875,10863.180462455086,10820.616847234322,10844.263300134746,15754
2018-10-02,10924.6611328125,10929.390423346185,10863.180355874594,10872.638936941965,24448
2018-10-04,11023.9765625,11038.164434523811,10976.683655753968,10976.683655753968,24937
2018-10-05,11028.705078125,11061.810110520744,11023.97578778275,11061.810110520744,93476
2018-10-08,11066.5390625,11066.5390625,11019.246160523504,11057.0804821047,44635
2018-10-10,11080.7275390625,11080.7275390625,11033.434634499707,11052.351796324823,22731
2018-10-11,11170.583984375,11175.313274800223,11123.291080122777,11137.478951398445,88437
2018-10-12,11033.4345703125,11113.832507601532,11014.517408597432,11113.832507601532,18884
2018-10-15,11085.45703125,11085.45703125,11042.893416368921,11042.893416368921,15386
2018-10-16,11023.9765625,11066.54017857143,10990.87152777778,11061.810887896827,23610
2018-10-17,11000.330078125,11014.517950108824,10967.225043496077,10986.142206141176,7262
2018-10-18,11080.7275390625,11080.7275390625,11023.976053587148,11033.434634499707,12649
2018-10-19,11057.0810546875,11128.020411325786,11033.434602474737,11099.644668670471,17885
2018-10-22,11033.4345703125,11094.915345886466,11014.517408597432,11071.268893742632,13263
2018-10-23,11109.1044921875,11109.1044921875,11061.81158247193,11066.540873443488,31034
2018-10-24,11066.5390625,11094.914803685897,11033.434031116452,11094.914803685897,11078
2018-10-25,11123.291015625,11137.478886818399,11085.456692442602,11128.0203060228,72187
2018-10-26,11161.1259765625,11170.58455789857,11090.186616541976,11090.186616541976,37572
2018-10-29,11156.3955078125,11156.3955078125,11094.91473562023,11142.207637306592,17911
2018-10-30,11128.0205078125,11180.04270313164,11123.29121732894,11180.04270313164,25262
2018-10-31,11151.6669921875,11151.6669921875,11118.561958707724,11128.020539701945,51591
2018-11-01,11137.4794921875,11161.125945461783,11109.10374825836,11151.66736415207,9516
2018-11-02,10976.6826171875,11038.163390140295,10953.03616605181,11019.246229231743,58764
2018-11-05,10990.87109375,11005.058965213533,10943.578188871557,10953.036769847247,15148
2018-11-06,10990.87109375,10990.87109375,10957.76606033509,10971.953931798624,12807
2018-11-07,10986.142578125,11000.330450589217,10929.391088268134,10981.413287303594,18083
2018-11-08,10924.6611328125,10948.307585480925,10924.6611328125,10924.6611328125,13176
2018-11-09,11038.1640625,11038.1640625,10957.76612374143,10957.76612374143,11094
2018-11-12,11094.9150390625,11094.9150390625,11038.163555486732,11066.539297274616,23969
2018-11-13,11085.45703125,11151.66709884279,11057.081287995947,11132.749936673421,18931
2018-11-14,11085.45703125,11109.10348396171,11042.893416368921,11071.269159622972,8122
2018-11-15,11052.3515625,11090.185885349807,11028.70511071887,11066.539433568678,8414
2018-11-16,11033.4345703125,11066.539603313866,11023.975989454966,11038.163860741266,5449
2018-11-19,11042.8935546875,11061.810717093816,10981.41277686697,10981.41277686697,12985
2018-11-20,11019.2470703125,11047.622813841203,11009.788489136266,11042.893523253084,11886
2018-11-21,11066.5390625,11090.185513488248,11047.621901709403,11066.5390625,6774
2018-11-22,11052.3515625,11061.810143212453,11038.163691431322,11061.810143212453,2817
2018-11-23,11066.5390625,11075.9976428953,11038.163321314103,11061.809772302351,19109
2018-11-26,11047.623046875,11080.728081690122,11033.435174811377,11061.810918938625,20732
2018-11-27,11057.0810546875,11066.539635572604,11042.893183359844,11066.539635572604,2052010
2018-11-28,11028.705078125,11071.268691205241,11019.246497440501,11066.539400862994,213996
2018-11-29,10957.7666015625,11000.330218055406,10957.7666015625,10995.600927333971,30463
2018-11-30,10986.142578125,10990.871868946406,10938.849669910946,10953.037542375161,5623
2018-12-03,10877.3681640625,10938.848940641983,10872.638873556387,10915.202488111414,36302
2018-12-04,10830.07421875,10901.013569527839,10830.07421875,10853.720669009279,17838
2018-12-05,10910.4736328125,10929.390795591542,10872.639307254416,10891.556470033458,1235359
2018-12-06,10981.412109375,10981.412109375,10910.472754663275,10915.20204497739,321636
2018-12-07,10967.224609375,10967.224609375,10929.390285582418,10957.766028426855,417265
2018-12-10,11038.1640625,11038.1640625,10976.683285802272,11009.78831940874,11148
2018-12-11,11066.5390625,11071.268352697649,11038.163321314103,11038.163321314103,39779
2018-12-12,11042.8935546875,11057.081426492237,11023.976392281184,11038.16426408592,8127
2018-12-13,11005.05859375,11033.434335719274,10981.412142108938,11014.517174406425,8167
2018-12-14,11075.9990234375,11075.9990234375,11014.518243204926,11014.518243204926,15449
2018-12-17,11085.45703125,11094.915612334684,11052.351997453605,11080.727740707658,22201
2018-12-18,11061.810546875,11094.915580576635,11052.35196581739,11085.456999519025,3964
2018-12-19,11005.05859375,11042.892916375698,11005.05859375,11042.892916375698,5199
2018-12-20,11057.0810546875,11080.727506900263,11038.16389291729,11057.0810546875,12935
2018-12-21,11014.517578125,11042.89332113434,11000.32970662033,11028.70544962967,7811
2018-12-24,11038.1640625,11061.81051507605,11014.51760992395,11047.62264353042,11386
2018-12-26,11042.8935546875,11061.810717093816,11023.976392281184,11057.081426492237,9526
2018-12-27,11000.330078125,11023.976531431374,10986.142206141176,11019.247240770099,7465
2018-12-28,10971.9541015625,11009.788426050647,10948.307648757409,11000.32984492861,16920
2019-01-02,10990.87109375,11009.788255701378,10938.848898383714,10938.848898383714,51918
2019-01-03,11075.9990234375,11090.186895798863,11038.164697140532,11038.164697140532,16948
2019-01-04,11042.8935546875,11075.998588898554,11014.517811078025,11057.081426492237,29250
2019-01-07,10986.142578125,11005.059741410621,10948.308251553755,10976.683996482188,25532
2019-01-09,11019.2470703125,11038.164232664967,10976.683455019447,11023.976360900617,82504
2019-01-10,10986.142578125,11014.518323053433,10967.225414839379,10990.871868946406,12215
2019-01-11,10957.7666015625,10995.600927333971,10953.037310841066,10990.871636612537,22569
2019-01-14,11028.705078125,11033.43436846725,10976.68288436026,11005.058626413755,25155
2019-01-15,11005.05859375,11023.97575506285,10971.953561452514,11023.97575506285,14018
2019-01-16,11000.330078125,11033.435112753923,10981.412915479901,11028.705822092648,8931
2019-01-17,11009.7880859375,11019.246666767343,10986.141633862891,11000.329505107657,6062
2019-01-18,11014.517578125,11019.246868626557,10995.600416118774,11000.32970662033,4384
2019-01-21,11071.26953125,11071.26953125,11028.705914940198,11028.705914940198,10399
2019-01-22,11094.9150390625,11099.64432936048,11080.727168168558,11085.456458466539,16692
2019-01-23,11075.9990234375,11104.374768160227,11061.811151076137,11104.374768160227,24385
2019-01-24,11090.1865234375,11094.915814065833,11042.893617154185,11057.08148903918,7271
2019-01-25,11014.517578125,11090.186226149903,11014.517578125,11085.456935648346,7420
2019-01-28,10986.142578125,11000.330450589217,10953.037542375161,11000.330450589217,14279
2019-01-29,10967.224609375,11009.788223641655,10957.766028426855,10995.600352219437,11995
2019-01-30,10971.9541015625,10995.600554367591,10957.766229879446,10986.141973245554,3467
2019-01-31,10948.3076171875,10948.3076171875,10896.285421166307,10938.849036092737,28311
2019-02-01,11005.05859375,11005.05859375,10919.931367842179,10934.119238826815,12760
2019-02-07,11052.3515625,11052.3515625,11009.787949293966,11019.24653000642,10687
2019-02-08,11047.623046875,11075.998791002248,11033.435174811377,11061.810918938625,11400
2019-02-11,11061.810546875,11075.998418461415,11028.705513173363,11047.622675288585,33685
2019-02-12,11047.623046875,11080.728081690122,11038.16446549925,11075.998791002248,19501
2019-02-13,11033.4345703125,11047.6224415988,11005.0588277399,11028.705279883732,6383
2019-02-14,11061.810546875,11071.26912793261,11047.622675288585,11057.081256346195,12322
2019-02-15,11090.1865234375,11099.645104694164,11071.269360924174,11071.269360924174,14953
2019-02-18,11075.9990234375,11085.457605011743,11042.893987927653,11085.457605011743,6161
2019-02-19,11094.9150390625,11099.64432936048,11075.997877870577,11075.997877870577,2491
2019-02-20,11057.0810546875,11061.810345130052,11019.246731147081,11052.351764244948,8138
2019-02-21,11066.5390625,11080.726933092948,11033.434031116452,11033.434031116452,7086
2019-02-22,11071.26953125,11090.186694054357,11057.081659146732,11071.26953125,2244
2019-02-25,11038.1640625,11047.62264353042,11019.24690043916,11047.62264353042,7043
2019-02-26,11000.330078125,11019.247240770099,10990.87149680245,11005.059368786275,10288
2019-02-27,11005.05859375,11014.517174406425,10981.412142108938,10995.600013093575,13424
2019-02-28,11071.26953125,11071.26953125,11005.05946143475,11014.51804283693,10310
2019-03-04,11075.9990234375,11080.728314224621,11057.081860289016,11071.269732650379,7707
2019-03-05,11080.7275390625,11090.186119975058,11066.539667693662,11080.7275390625,9861
2019-03-06,11109.1044921875,11118.563074130614,11075.999455386602,11075.999455386602,33718
2019-03-07,11109.1044921875,11118.563074130614,11085.458037329716,11104.375201215944,12140
2019-03-08,11180.04296875,11189.501549941835,11137.479353386738,11151.667225174491,87546
2019-03-11,11170.583984375,11189.501146075889,11151.666822674111,11165.85469394978,15284
2019-03-12,11118.5615234375,11146.93726530931,11099.644362189627,11146.93726530931,3726
2019-03-13,11151.6669921875,11161.125573181722,11109.103377713502,11109.103377713502,20984
2019-03-14,11184.7724609375,11184.7724609375,11118.562391401296,11137.479554125925,8749
2019-03-15,11203.689453125,11217.877324952511,11151.667256424123,11184.772290688317,29907
2019-03-18,11156.3955078125,11194.229829161588,11132.74905696932,11184.771248824316,8260
2019-03-19,11142.2080078125,11161.125169116087,11128.02013683481,11151.666588464293,9523
2019-03-20,11137.4794921875,11151.66736415207,11118.562329568073,11151.66736415207,7220
2019-03-21,11109.1044921875,11109.1044921875,11066.540873443488,11104.375201215944,6788
2019-03-22,11137.4794921875,11146.938073497213,11099.645166948645,11109.10374825836,2543
2019-03-25,11180.04296875,11194.230840537753,11161.125806366328,11175.313678154082,11104
2019-03-26,11175.3134765625,11175.3134765625,11137.47915247765,11165.854895541288,16641
2019-03-27,11184.7724609375,11189.501751618658,11170.584588894028,11175.313879575186,4996
2019-03-28,11208.41796875,11227.335129878693,11189.500807621309,11208.41796875,10930
2019-03-29,11194.23046875,11213.147630505386,11180.04259743346,11194.23046875,7992
2019-04-01,11170.583984375,11189.501146075889,11146.937532248889,11189.501146075889,7171
2019-04-02,11208.41796875,11208.41796875,11156.395775646097,11170.583646492616,5827
2019-04-03,11189.5009765625,11217.87671868396,11170.583815148193,11208.418137976807,17087
2019-04-04,11208.41796875,11208.41796875,11170.583646492616,11184.771517339135,6008
2019-04-05,11208.41796875,11213.147259032174,11189.500807621309,11208.41796875,4338
2019-04-08,11279.357421875,11279.357421875,11198.959486373165,11198.959486373165,32224
2019-04-09,11269.8994140625,11279.357995190543,11255.711542370436,11260.440832934457,129505
2019-04-10,11236.794921875,11284.08782979535,11236.794921875,11260.441375835175,9937
2019-04-11,11246.251953125,11255.710533405172,11222.605502424569,11227.334792564656,9128
2019-04-12,11246.251953125,11274.627693965518,11227.334792564656,11255.710533405172,227759
2019-04-15,11180.04296875,11208.418712325507,11170.584387558163,11208.418712325507,8032
2019-04-16,11217.876953125,11217.876953125,11184.771919958104,11194.230500862932,9364
2019-04-17,11213.1474609375,11236.793912774145,11203.68888020284,11217.87675130483,117773
2019-04-18,11232.064453125,11232.064453125,11194.23013075658,11198.959421052632,6781
2019-04-19,11232.064453125,11246.252324013158,11217.876582236842,11232.064453125,5926
2019-04-22,11284.0869140625,11284.0869140625,11232.06471957185,11232.06471957185,20254
2019-04-23,11284.0869140625,11284.0869140625,11246.252590796574,11274.628333246019,25335
2019-04-24,11355.0263671875,11359.755657636142,11284.087010457883,11293.545591355165,49954
2019-04-25,11459.0703125,11468.528893030334,11421.235990378662,11430.694570908998,54021
2019-04-26,11473.2587890625,11482.717370092229,11421.236593398984,11463.80020803277,68286
2019-04-29,11454.341796875,11459.071087460003,11430.69534394999,11444.883215704996,15845
2019-04-30,11548.9267578125,11548.9267578125,11444.882372606982,11444.882372606982,33035
2019-05-02,11525.2822265625,11525.2822265625,11473.26002529365,11525.2822265625,29839
2019-05-03,11563.1162109375,11582.033374472776,11539.469756518405,11539.469756518405,25436
2019-05-07,11539.46875,11605.67881659836,11539.46875,11577.303073770492,38017
2019-05-08,11563.1162109375,11591.491956240414,11544.199047402224,11586.762665356595,26720
2019-05-09,11657.701171875,11657.701171875,11572.573942222363,11586.761813831135,77184
2019-05-10,11634.0546875,11690.806173780487,11619.866815929878,11662.430430640243,40471
2019-05-13,11733.369140625,11733.369140625,11652.971206166869,11652.971206166869,45797
2019-05-14,11761.7451171875,11775.93298825769,11714.4522136202,11775.93298825769,76955
2019-05-15,11766.4755859375,11785.392749258943,11742.829131785697,11761.74629510714,125739
2019-05-16,11790.12109375,11799.579674651524,11747.557479693141,11747.557479693141,13347
2019-05-17,11823.2255859375,11823.2255859375,11761.744812890625,11790.120554296875,89687
2019-05-20,11813.767578125,11818.49686858862,11780.662544879653,11809.038287661378,10819
2019-05-21,11809.0380859375,11818.49666670317,11785.391634023328,11809.0380859375,17050
2019-05-22,11813.767578125,11832.684739979482,11790.121125806894,11809.038287661378,32911
2019-05-23,11771.2041015625,11813.767716232675,11757.016230005776,11799.579844675949,47734
2019-05-24,11761.7451171875,11785.39156897115,11752.28653647404,11761.7451171875,23241
2019-05-27,11719.181640625,11747.557383096248,11700.264478977502,11742.828092684373,116548
