Date,Close,High,Low,Open,Volume
2018-02-13,90937.8125,90984.12771147792,90895.7077622928,90920.97060491712,1441
2018-02-14,91051.5,91059.92094797688,90950.44862427744,90954.6590982659,2651
2018-02-19,90971.515625,90971.515625,90895.72708101915,90946.25277700639,119
2018-02-20,90954.6640625,90979.92690780947,90874.66505235338,90920.98026875405,3591
2018-02-21,90967.28125,90967.28125,90904.12414660958,90954.64982932192,43
2018-02-22,90996.765625,90996.765625,90908.34566950653,90950.4504102177,927
2018-02-23,91038.8671875,91038.8671875,90975.71007863808,90975.71007863808,39
2018-02-26,91055.71875,91342.03100723666,91055.71875,91342.03100723666,38
2018-02-27,91160.9609375,91160.9609375,91093.59336209933,91093.59336209933,14
2018-02-28,91110.4453125,91123.07673428184,91055.7091514453,91110.4453125,1159
2018-03-06,91026.2265625,91076.75224448113,90996.75324801101,91009.38466850629,353
2018-03-07,91066.7890625,91075.23603300947,91049.89512148108,91075.23603300947,18
2018-03-08,91113.234375,91138.57528290572,91070.99952849047,91070.99952849047,8
2018-03-09,91138.5703125,91168.13470344432,91138.5703125,91138.5703125,14
2018-03-12,91117.4609375,91117.4609375,91054.10866559573,91058.33215038935,44
2018-03-13,91138.5703125,91138.5703125,91083.66501503198,91117.45289039692,32
2018-03-14,91159.6953125,91189.25970590195,90893.61577188253,90893.61577188253,137
2018-03-15,91244.171875,91311.74763643307,91227.27793464174,91311.74763643307,556
2018-03-16,91206.1484375,91244.15979827505,91168.13707672493,91244.15979827505,6452
2018-03-19,91210.359375,91239.92376264701,91168.12453550426,91197.68892315128,338
2018-03-20,91218.8203125,91269.5021276565,91176.58546653626,91210.37334330725,1168
2018-03-21,91239.9375,91282.17234585475,90838.70646437995,90838.70646437995,43
2018-03-22,91256.8203125,91324.3960576289,91244.14986028834,91244.14986028834,349
2018-03-23,91455.3359375,91455.3359375,91370.86624512215,91391.9836682166,111
2018-03-26,91408.875,91455.33332948296,91375.08712401238,91375.08712401238,2319
2018-03-27,91362.421875,91413.10369186853,91345.52793604383,91408.88020712948,123
2018-03-28,91480.6875,91493.35795533241,91459.57007444598,91459.57007444598,48
2018-03-29,91429.9921875,91489.12097032636,91417.3217340372,91480.67400135117,1309
2018-03-30,91451.1015625,91535.57124481884,91417.31368957246,91472.21898307971,1908
2018-04-02,91472.2421875,91489.13612824937,91459.57173193798,91489.13612824937,3517
2018-04-03,91522.921875,91522.921875,91522.921875,91522.921875,12
2018-04-04,91573.59375,91573.59375,91484.90057276774,91569.3702653699,20764
2018-04-05,91636.9453125,91641.16879709753,91586.2634973297,91586.2634973297,2738
2018-04-06,91653.8359375,91662.2829063897,91641.16548416548,91662.2829063897,883
2018-04-09,91632.7265625,91636.95004731575,91598.938683974,91636.95004731575,426
2018-04-10,91641.171875,91666.51278343626,91641.171875,91641.171875,26
2018-04-11,91636.9453125,91636.9453125,91624.27485870743,91624.27485870743,16
2018-04-12,91670.734375,91704.52225221723,91645.39346708708,91683.40482895647,1402
2018-04-13,91691.84375,91700.29071856287,91691.84375,91700.29071856287,38
2018-04-16,91704.5234375,91704.5234375,91666.51207513933,91691.85298337978,224
2018-04-17,91607.3671875,91666.49596300139,91607.3671875,91666.49596300139,7134
2018-04-18,91636.9453125,91649.61576629257,91636.9453125,91649.61576629257,5
2018-04-19,91582.0234375,91582.0234375,91573.57646983374,91582.0234375,504
2018-04-20,91582.0234375,91582.0234375,91573.57646983374,91573.57646983374,9
2018-04-23,91510.234375,91560.91618662597,91467.99953197835,91531.35179651082,2551
2018-04-24,91569.375,91577.82196969698,91510.24621212122,91510.24621212122,337
2018-04-25,91476.46875,91539.82102994136,91476.46875,91506.03314730598,58
2018-04-26,91539.8203125,91539.8203125,91489.13848894413,91489.13848894413,869
2018-04-27,91649.625,91662.29545506912,91641.17802995391,91653.84848502303,750
2018-04-30,91611.5859375,91666.49122619981,91611.5859375,91666.49122619981,86
2018-05-02,91565.15625,91586.27367533442,91463.79260839484,91463.79260839484,1625
2018-05-03,91531.3671875,91620.06037275921,91531.3671875,91565.15506759875,358
2018-05-04,91468.015625,91531.36790067877,91434.22774463799,91531.36790067877,507
2018-05-08,91362.421875,91366.64535973905,91353.97490552191,91353.97490552191,44
2018-05-09,91434.21875,91459.55965777865,91387.76041907247,91387.76041907247,986
2018-05-10,91522.921875,91522.921875,91430.00520304569,91430.00520304569,932
2018-05-11,91514.4609375,91531.3548752769,91480.67306194619,91489.12003083465,378
2018-05-14,91451.1015625,91480.6659513116,91434.20762603622,91463.77201484783,259
2018-05-15,91455.3359375,91468.00639135668,91413.10109131108,91438.44199902444,4591
2018-05-16,91463.7734375,91463.7734375,91383.52723804892,91391.9742064122,13093
2018-05-17,91531.3671875,91552.48461256172,91484.90885236423,91484.90885236423,6347
2018-05-18,91607.3671875,91607.3671875,91582.0262837137,91582.0262837137,5
2018-05-21,91666.5078125,91729.86008015515,91658.06084347931,91670.73129701034,92
2018-05-23,91632.7265625,91653.84398657875,91628.50307768425,91653.84398657875,500
2018-05-24,91831.21875,91886.12404566987,91738.30209578945,91822.7717814354,1857
2018-05-25,91818.546875,91860.78171716881,91734.07719066237,91826.99384343377,2870
2018-05-28,91767.8828125,91780.55326760114,91767.8828125,91780.55326760114,101
2018-05-29,91788.9921875,91805.8861261532,91772.0982488468,91772.0982488468,7022
2018-05-30,91848.109375,91886.12073216995,91848.109375,91886.12073216995,225
2018-05-31,91869.25,91911.48485196765,91818.56817763884,91827.01514803237,533
2018-06-01,91860.7890625,91860.7890625,91860.7890625,91860.7890625,0
2018-06-04,91788.9921875,91848.1209727862,91788.9921875,91848.1209727862,4
2018-06-05,91767.8828125,91772.10629753371,91767.8828125,91772.10629753371,500
2018-06-07,91744.953125,91744.953125,91744.953125,91744.953125,76
2018-06-08,91863.8359375,91863.8359375,91770.41796622214,91770.41796622214,3004
2018-06-11,91825.6171875,91880.81871459537,91825.6171875,91825.6171875,107
2018-06-12,91885.046875,91889.29314547806,91885.046875,91889.29314547806,218
2018-06-14,91821.3828125,91859.59925928655,91821.3828125,91859.59925928655,19
2018-06-15,91906.3125,91910.55877206154,91897.81995587691,91897.81995587691,340
2018-06-18,91974.2578125,91982.75035708102,91936.04136188539,91936.04136188539,341
2018-06-19,92088.8828125,92088.8828125,92008.20366031493,92012.44993148257,479
2018-06-20,92050.6796875,92059.17223106374,92042.18714393624,92042.18714393624,500
2018-06-21,92084.65625,92118.62642661163,92050.68607338837,92050.68607338837,3991
2018-06-22,92135.578125,92135.578125,92122.83931338719,92127.0855839248,530
2018-06-25,92144.1015625,92161.08665034562,92144.1015625,92144.1015625,7
2018-06-26,92097.390625,92156.8384312036,92093.14435312831,92156.8384312036,991
2018-06-27,92178.0625,92182.30877153584,92122.86097003409,92122.86097003409,497
2018-06-28,92216.2890625,92275.73687052481,92190.81143048935,92224.78160650354,5608
2018-06-29,92207.796875,92254.50586720009,92165.33415481809,92165.33415481809,205
2018-07-02,92233.265625,92279.97461270199,92199.29545212582,92275.72834109272,129
2018-07-03,92241.7734375,92241.7734375,92241.7734375,92241.7734375,10
2018-07-04,92296.96875,92296.96875,92241.76721366627,92241.76721366627,1011
2018-07-05,92352.140625,92352.140625,92339.4018130144,92339.4018130144,83
2018-07-06,92352.140625,92352.140625,92352.140625,92352.140625,0
2018-07-09,92313.9453125,92313.9453125,92313.9453125,92313.9453125,94
2018-07-10,92322.4453125,92330.93785645295,92301.21395261763,92301.21395261763,1002
2018-07-11,92483.796875,92496.53568999656,92403.11771335515,92407.36398502067,1163
2018-07-12,92432.828125,92492.27591964121,92343.65643303818,92492.27591964121,1009
2018-07-13,92369.140625,92420.09588117157,92369.140625,92420.09588117157,2
2018-07-16,92360.640625,92411.59587705738,92360.640625,92411.59587705738,16
2018-07-17,92432.828125,92437.0743960458,92432.828125,92437.0743960458,6
2018-07-18,92428.59375,92428.59375,92364.89967611521,92373.39221929986,16
2018-07-19,92454.0546875,92454.0546875,92454.0546875,92454.0546875,1
2018-07-20,92479.5546875,92509.27859047132,92479.5546875,92483.80095935304,1450
2018-07-23,92479.5546875,92479.5546875,92475.30841564696,92475.30841564696,3
2018-07-24,92398.8671875,92458.3149880802,92390.37464455997,92398.8671875,362
2018-07-25,92432.828125,92466.7982933664,92432.828125,92458.3057512748,1284
2018-07-26,92513.5078125,92513.5078125,92437.0749332314,92496.52272821809,947
2018-07-27,92432.828125,92509.26100382442,92432.828125,92509.26100382442,4
2018-07-30,92343.6796875,92398.88122499654,92343.6796875,92398.88122499654,9
2018-07-31,92398.8671875,92398.8671875,92360.65074426988,92360.65074426988,10
2018-08-01,92390.3671875,92420.09108539102,92390.3671875,92398.85972975458,1223
2018-08-02,92445.578125,92445.578125,92390.37659472463,92390.37659472463,147
2018-08-03,92437.0859375,92437.0859375,92437.0859375,92437.0859375,12
2018-08-06,92500.7890625,92517.77415046594,92445.5875266107,92445.5875266107,501
2018-08-07,92496.5390625,92496.5390625,92496.5390625,92496.5390625,1
2018-08-08,92547.4921875,92547.4921875,92496.53692683241,92496.53692683241,50
2018-08-09,92636.65625,92657.88760685964,92572.96217942107,92572.96217942107,1066
2018-08-10,92619.6796875,92636.6647745507,92615.43341573732,92615.43341573732,3
2018-08-13,92683.359375,92717.3295438276,92666.3742905862,92704.59073051724,528
2018-08-14,92662.1328125,92700.34925440782,92662.1328125,92700.34925440782,34
2018-08-16,92674.8984375,92674.8984375,92670.65216494845,92670.65216494845,222
2018-08-17,92785.28125,92785.28125,92785.28125,92785.28125,1
2018-08-20,92882.953125,92882.953125,92870.2143090827,92870.2143090827,523
2018-08-21,92938.140625,92967.8645243181,92938.140625,92963.61825298694,8
2018-08-22,93006.078125,93027.30948100716,92989.09304019426,93027.30948100716,775
2018-08-23,92980.6015625,93040.0493600008,92980.6015625,93031.55681750068,772
2018-08-24,92997.59375,93010.33256472308,92980.60866370257,93010.33256472308,67
2018-08-27,93010.3359375,93010.3359375,92997.59712231498,92997.59712231498,23
2018-08-28,92993.3515625,92993.3515625,92993.3515625,92993.3515625,1
2018-08-29,92989.0859375,92989.0859375,92938.13068697485,92984.8396666229,45
2018-08-30,93018.8359375,93018.8359375,92984.8657609502,92984.8657609502,141
2018-08-31,93133.4765625,93133.4765625,93018.82722737998,93018.82722737998,912
2018-09-03,93188.6640625,93290.57456726169,93163.18643630958,93290.57456726169,220
2018-09-04,93197.171875,93350.03765718972,93167.44797290755,93350.03765718972,174
2018-09-05,93226.875,93226.875,93129.21077203371,93137.703313596,26
2018-09-06,93248.1953125,93380.30509060372,93201.31764930191,93380.30509060372,52
2018-09-07,93239.6953125,93239.6953125,93239.6953125,93239.6953125,1
2018-09-10,93248.1953125,93265.24173548113,93175.74801483023,93175.74801483023,547
2018-09-11,93226.8828125,93226.8828125,93184.2667570911,93184.2667570911,13
2018-09-12,93295.0859375,93295.0859375,93171.49935371654,93218.37702342751,7946
2018-09-13,93252.46875,93303.60802543185,93184.28304942418,93295.08481285987,25938
2018-09-14,93150.1796875,93180.01092813558,93150.1796875,93180.01092813558,10
2018-09-17,93128.8828125,93128.8828125,93073.48193039857,93073.48193039857,101
2018-09-18,93073.5,93201.34821428571,93073.5,93162.99375,2875
2018-09-19,93039.3828125,93039.3828125,93001.0283582442,93001.0283582442,5
2018-09-20,92932.8515625,92979.72923330238,92932.8515625,92979.72923330238,2635
2018-09-21,92932.8515625,92932.8515625,92907.28192388052,92907.28192388052,10
2018-09-27,93018.0703125,93018.0703125,92894.48374361456,92903.00695526184,41
2018-09-28,93052.1640625,93069.21048596004,92941.36231000973,93001.02479211988,1666
2018-10-01,93018.0703125,93047.90155326546,92975.45425426365,93047.90155326546,1039
2018-10-02,93047.8984375,93047.8984375,92988.23595796694,92996.7591693288,2302
2018-10-04,92915.7890625,92941.35869669598,92877.43461120603,92932.83548529733,4277
2018-10-05,92868.921875,92915.79954298022,92868.921875,92915.79954298022,6414
2018-10-08,92843.34375,92851.86696158083,92817.7741152575,92817.7741152575,4417
2018-10-10,92885.96875,92885.96875,92885.96875,92885.96875,0
2018-10-11,93086.265625,93086.265625,92975.46386213547,92975.46386213547,105
2018-10-12,92945.6171875,93056.41893196928,92924.30915971744,93056.41893196928,1411
2018-10-15,93013.8203125,93013.8203125,92983.98906801235,92983.98906801235,66
2018-10-16,93043.6640625,93043.6640625,92945.64710315234,93001.04799321841,4550
2018-10-17,93009.578125,93009.578125,93009.578125,93009.578125,1
2018-10-18,93180.0234375,93180.0234375,93150.19219285958,93150.19219285958,5
2018-10-19,93222.609375,93222.609375,93222.609375,93222.609375,100
2018-10-22,93222.609375,93222.609375,93222.609375,93222.609375,1
2018-10-23,93184.296875,93184.296875,93154.46562657207,93154.46562657207,125
2018-10-24,93188.5390625,93188.5390625,93188.5390625,93188.5390625,300
2018-10-25,93278.0390625,93320.65512566817,93273.77745618318,93273.77745618318,25088
2018-10-26,93307.859375,93307.859375,93278.02813427724,93278.02813427724,1108
2018-10-29,93465.5234375,93465.5234375,93303.58244303415,93303.58244303415,12027
2018-10-30,93439.9609375,93516.6698354693,93431.43772661452,93503.88501914109,1721
2018-10-31,93418.6640625,93491.11136367524,93418.6640625,93491.11136367524,2931
2018-11-01,93427.203125,93452.77276504699,93388.84866492954,93452.77276504699,405
2018-11-02,93341.9609375,93474.07073017965,93273.77523805243,93474.07073017965,3573
2018-11-05,93295.0859375,93371.7948515725,93295.0859375,93295.0859375,1553
2018-11-06,93363.2734375,93363.2734375,93269.5180962719,93269.5180962719,326
2018-11-07,93290.8125,93290.8125,93286.5508942031,93286.5508942031,33
2018-11-08,93354.7578125,93354.7578125,93354.7578125,93354.7578125,15
2018-11-09,93457.03125,93491.12410225718,93435.72321733925,93461.29285653213,1240
2018-11-12,93491.1171875,93491.1171875,93491.1171875,93491.1171875,82
2018-11-13,93435.703125,93559.28968785633,93435.703125,93559.28968785633,91
2018-11-14,93529.46875,93529.46875,93486.85268914886,93486.85268914886,37
2018-11-15,93499.6328125,93529.46405359788,93499.6328125,93529.46405359788,52
2018-11-16,93461.28125,93461.28125,93461.28125,93461.28125,20
2018-11-19,93533.7421875,93533.7421875,93533.7421875,93533.7421875,1
2018-11-20,93542.2578125,93550.78102505695,93533.73459994305,93550.78102505695,494
2018-11-21,93516.6875,93546.51874373405,93516.6875,93537.9955312386,1579
2018-11-22,93516.6875,93516.6875,93516.6875,93516.6875,0
2018-11-23,93640.2734375,93640.2734375,93636.01183128158,93636.01183128158,3
2018-11-26,93597.6640625,93597.6640625,93584.8792429313,93584.8792429313,8
2018-11-27,93618.96875,93618.96875,93618.96875,93618.96875,0
2018-11-28,93648.78125,93653.04285551763,93644.51964448237,93648.78125,2610
2018-11-29,93725.484375,93738.26919076525,93674.34511193902,93678.60671719411,7
2018-11-30,93759.59375,93768.1169620131,93695.66965990183,93716.97768993455,1134
2018-12-03,93670.1015625,93695.67119895927,93661.5783503469,93695.67119895927,3840
2018-12-04,93704.203125,93704.203125,93695.6799120543,93699.94151852715,1005
2018-12-05,93751.0390625,93751.0390625,93712.68462131801,93725.46943504535,448
2018-12-06,93927.71875,93927.71875,93824.81715461954,93824.81715461954,12
2018-12-07,93936.3046875,93953.45495536937,93902.00415176126,93953.45495536937,561
2018-12-10,93957.734375,93957.734375,93957.734375,93957.734375,9
2018-12-11,93974.8828125,93974.8828125,93957.73254645155,93957.73254645155,2768
2018-12-12,93923.4296875,93966.30535155894,93906.27942187643,93957.73021874715,431
2018-12-13,93949.1640625,93957.73919613111,93949.1640625,93957.73919613111,13
2018-12-14,93927.71875,93983.45711416443,93927.71875,93983.45711416443,6
2018-12-17,93974.8828125,93974.8828125,93966.30767947578,93966.30767947578,189
2018-12-18,94034.90625,94069.2067811873,93966.30518762539,93974.8803204222,3054
2018-12-19,94086.3671875,94099.2298880816,94077.79205377895,94099.2298880816,203
2018-12-20,94069.203125,94077.77825746353,94022.03989645054,94022.03989645054,38
2018-12-21,93957.734375,94013.47274074222,93932.00897542667,94000.61004095555,795208
2018-12-24,93893.40625,93893.40625,93876.25598628932,93876.25598628932,144
2018-12-26,94013.453125,94056.32878200963,93936.27694238268,93987.72773079423,4735
2018-12-27,94026.328125,94026.328125,93992.02759490424,93992.02759490424,7
2018-12-28,94039.203125,94043.49069182282,94022.0528577087,94022.0528577087,2756
2019-01-02,94056.328125,94056.328125,93992.01463993482,93992.01463993482,1584
2019-01-03,94120.6640625,94146.38946266285,94064.92569548047,94124.9516291938,1212
2019-01-04,94112.0859375,94154.96160307516,94112.0859375,94154.96160307516,98
2019-01-07,94124.96875,94129.25631747369,94043.50496799982,94043.50496799982,2809
2019-01-09,94039.203125,94064.92852593694,94039.203125,94052.06582546847,154
2019-01-10,94120.6640625,94146.38946266285,94120.6640625,94146.38946266285,48
2019-01-11,94150.671875,94159.24700791817,94112.08377686825,94120.65890978642,202
2019-01-14,94154.9609375,94163.53607055442,94082.07230653746,94082.07230653746,112
2019-01-15,94176.3984375,94176.3984375,94116.3725063311,94154.96060493968,432
2019-01-16,94150.671875,94197.83510604991,94112.08377686825,94197.83510604991,166
2019-01-17,94176.3984375,94176.3984375,94116.3725063311,94116.3725063311,110
2019-01-18,94142.1015625,94142.1015625,94077.78806232067,94077.78806232067,223
2019-01-21,94124.96875,94124.96875,94073.51794031567,94073.51794031567,103
2019-01-22,94167.84375,94172.13131744297,94124.96807557027,94124.96807557027,3535
2019-01-23,94167.84375,94180.70645232892,94167.84375,94180.70645232892,13
2019-01-24,94180.6953125,94206.420714115,94150.68234394917,94167.8326116925,587
2019-01-25,94172.0859375,94206.38646051493,94154.93567599253,94206.38646051493,131
2019-01-28,94103.5,94103.5,94103.5,94103.5,9
2019-01-29,94154.9609375,94154.9609375,94154.9609375,94154.9609375,100
2019-01-30,94146.390625,94146.390625,94112.09009102604,94112.09009102604,129
2019-01-31,94210.6875,94219.26263198015,94154.94914212897,94180.67453806945,15219
2019-02-01,94236.4296875,94240.71725425406,94206.41672022158,94240.71725425406,4008
2019-02-07,94236.4296875,94253.57995451624,94197.84158671346,94197.84158671346,940
2019-02-08,94300.7265625,94309.30169449623,94236.4130725283,94262.13846851699,30594
2019-02-11,94322.1484375,94330.72356804571,94274.98521949862,94304.99817640858,88727
2019-02-12,94292.15625,94322.16921352083,94283.58111756548,94322.16921352083,41962
2019-02-13,94266.421875,94300.72240147139,94244.98404595538,94300.72240147139,43250
2019-02-14,94283.578125,94296.44082324352,94275.00299283766,94296.44082324352,3285
2019-02-15,94343.6171875,94360.76745421288,94326.46692078713,94330.75448746535,596
2019-02-18,94292.15625,94326.45677973809,94257.85572026191,94326.45677973809,24000
2019-02-19,94283.578125,94296.44082324352,94227.83976594475,94296.44082324352,33985
2019-02-20,94279.3125,94292.17520123698,94262.16223168402,94262.16223168402,23782
2019-02-21,94266.421875,94296.43483566247,94249.2716117643,94249.2716117643,1906
2019-02-22,94270.734375,94275.02194194296,94232.1462725133,94266.44680805704,352
2019-02-25,94279.3125,94279.3125,94249.29953044704,94262.16223168402,103
2019-02-26,94275.0234375,94275.0234375,94232.14776739017,94253.58560244509,2470
2019-02-27,94317.8984375,94317.8984375,94249.29736581167,94249.29736581167,937
2019-02-28,94313.59375,94313.59375,94244.99269076466,94292.15591898895,5887
2019-03-04,94245.03125,94279.33179365133,94193.580434523,94279.33179365133,10344
2019-03-05,94236.4296875,94257.86752127031,94236.4296875,94236.4296875,234
2019-03-06,94283.578125,94292.15325716235,94236.4148981071,94236.4148981071,362
2019-03-07,94335.203125,94335.203125,94292.18073109066,94313.69192804533,250
2019-03-08,94391.1328125,94391.1328125,94361.01713657989,94382.52833366569,1439
2019-03-11,94365.34375,94373.94823105681,94361.0415094716,94369.6459905284,54
2019-03-12,94352.4140625,94365.32078094364,94317.99614665029,94356.71630198121,1082
2019-03-13,94408.3671875,94408.3671875,94361.04254117014,94391.15822519823,2236
2019-03-14,94425.5546875,94429.85692709757,94361.02109353643,94408.34572910971,3602
2019-03-15,94386.828125,94391.13036430557,94335.20125333311,94343.80573194426,1808
2019-03-18,94369.640625,94386.84958613517,94356.73390414861,94386.84958613517,781
2019-03-19,94369.640625,94369.640625,94339.52494301344,94348.12942358103,6132
2019-03-20,94365.34375,94382.55271211361,94365.34375,94382.55271211361,128
2019-03-21,94447.0859375,94447.0859375,94404.06353239021,94404.06353239021,9240
2019-03-22,94442.7734375,94442.7734375,94404.05327710744,94404.05327710744,232
2019-03-25,94563.25,94563.25,94425.57829845314,94425.57829845314,274
2019-03-26,94558.9296875,94563.23192735111,94503.0005694356,94563.23192735111,9076
2019-03-27,94683.6875,94683.6875,94528.80687704471,94528.80687704471,33066
2019-03-28,94821.359375,94821.359375,94692.29218891788,94718.1056261343,29911
2019-03-29,94812.7734375,94812.7734375,94718.12414919684,94795.56447599034,36637
2019-04-01,94649.28125,94765.44173153408,94649.28125,94765.44173153408,30018
2019-04-02,94739.6171875,94739.6171875,94614.852240475,94666.47911510603,31273
2019-04-03,94705.1875,94756.81436821424,94670.76958785717,94756.81436821424,22779
2019-04-04,94696.59375,94709.50046851573,94657.87359445277,94709.50046851573,32045
2019-04-05,94683.6875,94709.50093715922,94632.06062568158,94696.59421857962,30987
2019-04-08,94722.4140625,94761.13422085774,94679.39166432472,94683.69390414226,92505
2019-04-09,94705.1875,94718.09421705356,94687.97854392859,94696.5830219643,93017
2019-04-10,94705.1875,94726.69869508926,94679.37406589287,94722.39645607141,83327
2019-04-11,94726.71875,94726.71875,94657.88291114088,94657.88291114088,888
2019-04-12,94713.8046875,94713.8046875,94657.87557276289,94657.87557276289,83
2019-04-15,94606.234375,94670.76795915757,94584.72318028081,94670.76795915757,563
2019-04-16,94623.4609375,94649.27437596617,94606.25197852254,94606.25197852254,154
2019-04-17,94589.03125,94619.1469244633,94558.91557553671,94558.91557553671,1254
2019-04-18,94722.4140625,94722.4140625,94576.13790870407,94576.13790870407,280
2019-04-19,94692.296875,94700.90135449795,94649.27447751023,94657.87895700819,304
2019-04-22,94636.359375,94644.96385373574,94584.73250258558,94623.45265689639,46
2019-04-23,94653.578125,94653.578125,94623.46244630926,94623.46244630926,201
2019-04-24,94687.984375,94687.984375,94640.65974288927,94649.26422145485,735
2019-04-25,94761.1328125,94834.27088831097,94718.11041496413,94718.11041496413,1003
2019-04-26,94791.2734375,94795.57567838582,94726.73982421253,94761.15775129918,1505
2019-04-29,94834.28125,94838.58349022365,94782.65436731615,94791.25884776346,281
2019-04-30,94898.796875,94898.796875,94769.72969274186,94829.96104446232,2412
2019-05-02,94817.0390625,94872.96816580834,94765.41219790769,94872.96816580834,342
2019-05-03,94778.3359375,94825.66057187642,94743.91802158987,94821.35833238765,3949
2019-05-07,94834.28125,94903.11709357846,94778.3521270925,94821.37452932904,31762
2019-05-08,94855.7734375,94872.98239494512,94838.56448005488,94847.16895877745,32617
2019-05-09,94877.296875,94877.296875,94872.99463508367,94872.99463508367,6609
2019-05-10,94855.7734375,94885.88911302896,94799.84432580337,94881.58687366768,79675
2019-05-13,94872.9921875,94872.9921875,94817.0630700305,94860.08546808395,258
2019-05-14,94881.6171875,94881.6171875,94838.59478014192,94873.01270602838,247
2019-05-15,94903.109375,94903.109375,94829.9712971463,94898.80713512626,634
2019-05-16,95014.9609375,95014.9609375,94911.707187783,94941.8228647838,463
2019-05-17,95027.875,95032.17723990402,94937.52796201558,94989.15484086382,2719
2019-05-20,94980.53125,94993.4379671151,94937.50885961634,94993.4379671151,1225
2019-05-21,95045.0859375,95045.0859375,94954.73889763546,95002.0635375645,34045
2019-05-22,95049.375,95053.67723939709,94993.44588783778,95040.7705212058,95836
2019-05-23,95109.6015625,95113.90380168046,95040.76573561259,95088.09036659768,1965
2019-05-24,95131.1171875,95174.13958130765,95083.79255431157,95174.13958130765,237
2019-05-27,95101.0078125,95126.82125049479,95057.985415842,95126.82125049479,28859
2019-05-28,95105.3046875,95122.51364519248,95062.2822932688,95122.51364519248,868
2019-05-29,95204.2734375,95204.2734375,95096.7174324416,95096.7174324416,148
2019-05-30,95212.875,95212.875,95148.34139894266,95152.64363901314,337
2019-05-31,95311.8203125,95320.42479208043,95212.86879732498,95212.86879732498,333
2019-06-03,95346.2265625,95397.85343366461,95303.20416986283,95397.85343366461,30951
2019-06-04,95376.359375,95402.17281522058,95372.05713496324,95384.96385507353,354
2019-06-05,95461.21875,95461.21875,95335.65176384542,95361.6311402912,30037
2019-06-07,95487.1953125,95491.5252084467,95374.61801788589,95396.26749761938,83058
2019-06-10,95452.5703125,95478.54969203618,95400.61155342765,95456.90020908936,3111
2019-06-11,95430.9296875,95465.56886343013,95404.95030555241,95465.56886343013,30264
2019-06-12,95643.09375,95643.09375,95482.88756281407,95491.54735671601,4801
2019-06-13,95617.1015625,95634.4211479843,95612.77166612892,95634.4211479843,543
2019-06-14,95638.7421875,95656.0617713804,95591.11333182894,95617.09270764951,6936
2019-06-17,95599.7578125,95621.4072888831,95578.1083361169,95586.76812667014,816
2019-06-18,95621.4296875,95625.75958379087,95547.82145055528,95591.12041346394,6238
2019-06-19,95625.75,95647.39947928458,95617.09020828617,95647.39947928458,268
2019-06-20,95803.2890625,95803.2890625,95695.04165101294,95695.04165101294,205
2019-06-21,95755.6640625,95755.6640625,95734.01457932964,95738.34447596372,216
2019-06-24,95747.0,95747.0,95729.68041423596,95747.0,555
2019-06-25,95669.0546875,95790.29177875369,95669.0546875,95777.30209040508,343
2019-06-26,95595.4453125,95625.75458495166,95573.7958321774,95608.43500069357,384
