Date,KOSPI200,KTB3Y,KTB10Y,USD,GOLD
2018-01-03,0.004243194530386285,0.00023084851423468331,-0.001855405662370052,0.00276882934619756,0.003054992192712773
2018-01-04,-0.007894271698752777,0.00032362985583109824,0.0,-0.0023068091746100148,-0.0030549921927128295
2018-01-05,0.013473779202420237,0.00023089195618941435,-0.0011237314742312799,0.0009233051584375907,0.006607393797080684
2018-01-08,0.006744110662911345,-0.0006468719731995526,-0.0012547797154794677,0.0027650965931614972,0.0
2018-01-09,-0.004040978252701203,9.235016117900937e-05,-0.0016898171327514601,0.0018390643474057568,-0.003552401604367772
2018-01-10,-0.006469545413666077,-0.002035222781788763,-0.0067446247737308245,0.004125499459390217,-0.003565066164496146
2018-01-11,-0.005145440970103926,0.0010182149881635422,0.0032257818606380995,0.00045737146314942727,0.0035650661644961446
2018-01-12,0.001819070911355101,0.0001387789080429422,-0.0009579699275382491,-0.00688234914299946,0.011122460464913156
2018-01-15,0.002269090385087615,-0.0023153279780249894,-0.0028791930807729755,-0.0018433020061057175,0.011000110918679808
2018-01-16,0.007826753393815368,0.0012973402651542882,0.00030573729719938537,-0.00046138071400176847,-0.0029880500319824877
2018-01-17,-0.002401810055542467,4.6216564299865136e-05,0.0011348563052425277,0.0059811246545697265,-0.004498882869260241
2018-01-18,0.0007511594735989113,0.0012958568866286073,0.00135147999938522,0.0018332593221348256,-0.0045192143195924685
2018-01-19,0.0007505956565343338,9.196389943016407e-05,-0.001046104471638787,-0.00412947484873634,-0.0005033979466990009
2018-01-22,-0.010256452957744265,-0.0009250856818784045,-0.0010472783237852946,0.0036714750006472388,0.0030165935394257273
2018-01-23,0.013402830718845776,0.0006017162398576515,-0.00013096734687689562,0.0004579998480890222,0.0035078963558565638
2018-01-24,0.0016440977291006795,-0.0008329711439452788,0.0019192939509318518,-0.0009161149217003636,0.001000000083333275
2018-01-25,0.007735864364805178,0.0006015120404350231,-0.0015264433564096647,-0.009208275609663483,0.020772260233888642
2018-01-26,0.003993166451705471,-0.001018214988163422,0.0006545648256975561,0.004614689274766869,-0.009837757649876632
2018-01-29,0.006766792404842024,-0.0009265427019664899,-0.00643237145873329,0.0018400053898426371,-0.004458763889237899
2018-01-30,-0.01253970101585765,-0.0008345283919408078,-0.003077573551208084,0.007326068491424655,-0.009980122756723967
2018-01-31,0.0007419499240458248,0.0006493576281465208,-0.00017621325818333557,-0.0050309072634361005,0.006498398274554466
2018-02-01,0.00029654361627024493,0.00027804425417235083,0.0009684334543270094,0.003661392695312985,-0.0024943889211722662
2018-02-02,-0.019467604530969785,-0.0005563379141033639,-4.399577183172023e-05,0.007282624475535477,0.004485429897486056
2018-02-06,-0.024957144670811424,0.0009270579801679816,0.0,0.01037678962829718,-0.0029880500319824877
2018-02-07,-0.025596201917659416,0.0003704108310944677,0.0043466119507416185,-0.00404766491626128,-0.009018097188852752
2018-02-08,0.008394884560482232,-0.0001388664989896873,-0.001315120575867968,0.0009009393408326576,-0.014702419461361175
2018-02-09,-0.026855854744665893,0.00032410638603165565,-0.0026794214639582013,0.00404393462087839,0.00458599529860336
2018-02-12,0.011117680051543306,-0.000185239887041912,-0.0024221367744328877,-0.006297713543039503,0.005071004781557793
2018-02-13,0.007661391585860745,0.00018523988704185137,0.0019381469322468255,0.0,0.00252589171931646
2018-02-14,0.012954561731968833,0.0012493867164703274,0.0024173737196201243,-0.006792068921886116,0.004530589174263083
2018-02-19,0.005166200686154834,-0.0008788380949891985,-0.003606227816287405,-0.009128233379669639,0.011485769214311313
2018-02-20,-0.011622540637398798,-0.00018525714745551552,0.0011007661296754212,0.00548693286980201,-0.006975613736425211
2018-02-21,0.005199649160974797,0.00013870990109033095,0.0008798991945208807,0.0027321707141742323,-0.01005033585350145
2018-02-22,-0.006622546554440075,0.00032406814164000273,-0.0009678368954964199,0.007701198717579464,-0.005063301956546762
2018-02-23,0.015540676881648025,0.0004625639782740654,8.793770097575152e-05,-0.005429922071670588,0.0030410565757789205
2018-02-26,0.0017118316950291094,0.00018508581637769625,0.0020224857509366016,-0.004547629618283056,0.011072080900685781
2018-02-27,-0.0031146959514704053,0.001155132443229757,0.0019745736425135114,-0.0013682655002145198,-0.0035096551443025135
2018-02-28,-0.011452114923057342,-0.0005542901910140692,0.0010513094929698074,0.010442844123288256,-0.013144779760834658
2018-03-06,-0.007442874797762572,-0.0009247863720711287,0.00017528113212666953,-0.006343463578054566,0.004062981719253772
2018-03-07,0.0012706971063819847,0.00044551407456992287,0.0007001105998697534,-0.005926683131452926,0.006063687098675538
2018-03-08,0.010109026543671249,0.0005098837142500614,0.0005250558419389902,0.0004571623701237741,-0.006063687098675431
2018-03-09,0.01140730213817669,0.0002780322280666523,4.3644093414796194e-05,-0.00045716237012371396,-0.0071210880780745965
2018-03-12,0.008817421205105057,-0.0002316452843795255,-0.0014878774454769675,-0.004123703918508491,0.00661411721803997
2018-03-13,0.004609804242832996,0.00023164528437943447,-0.001139103687522188,0.002293056184016937,-0.005083895037272285
2018-03-14,-0.0007668974412150012,0.00023176303978678583,0.0031515816315472412,-0.0027522231880482283,0.0045766670274118935
2018-03-15,0.003522585930090005,0.0009262585255708798,0.001135599759301541,0.0009182180352393562,0.0025335711550928657
2018-03-16,-0.0018363996737670643,-0.00041680867411314997,-4.372843015552224e-05,0.0009174703621322438,-0.009151055217357436
2018-03-19,-0.007224707478559934,4.6168381921717284e-05,-0.0008734016678490578,0.005030907263436121,-0.004607123582894861
2018-03-20,0.004770964205724667,9.275859838398019e-05,-0.0002184696612969061,-0.002741096201417417,0.005628052717002095
2018-03-21,0.0001535443457791508,0.0002314735433635834,0.0007862675097845261,0.002741096201417281,-0.001531784828486645
2018-03-22,0.0038306835899975474,0.00018502041077907147,0.0010911702446632053,0.0,0.00966191091173689
2018-03-23,-0.03390684761860438,0.002172988455593218,0.004612953403563966,0.007725509125068489,0.011072080900685781
2018-03-26,0.008663532476030663,-0.0005081468731529033,-0.001607683713858254,-0.0004527218082225322,0.002998502996256633
2018-03-27,0.00422557921342166,-0.0005083197065895451,-0.0001740366453423088,-0.008642301884969176,0.003486927567896666
2018-03-28,-0.012414636305662051,0.0012936297342258038,0.003950478797853564,0.0,-0.006986056356836871
2018-03-29,0.00818905709224027,-0.0005543177017842511,-0.0007367444020524915,-0.0036613926953129655,-0.01158411342238838
2018-03-30,0.002506183022652285,0.00023085355255583276,0.0015595227904826629,-0.001376521393340202,0.007570058860545294
2018-04-02,-0.0023492672724557758,0.0002311419052455383,-0.0012995111846088399,-0.006910791541788126,-0.004535155165391262
2018-04-03,-0.002040955974240181,0.0005538910173427711,-0.0003034442580660033,-0.002314283098928773,0.006042314455962662
2018-04-04,-0.01551888552588813,0.0005534990780210346,0.0007801770542446896,0.004623127410120104,-0.003016593539425679
2018-04-05,0.013789161543883573,0.0006915711874338796,0.0010825402551628363,0.0013828662823855869,-0.005554167269895705
2018-04-06,-0.004891487277297367,0.0001843041415681687,0.0012543454849151766,0.008256995036864324,-0.0005064573417953089
2018-04-09,0.006935537198563277,-0.00023034285553075163,-0.0004323016809662928,-0.0018290678762948318,0.003539826705123987
2018-04-10,0.0009422403212291555,9.216055944660399e-05,-0.0002162985885439438,0.0,0.0005046681913823097
2018-04-11,-0.003143580460630565,-4.612184548388981e-05,0.0017717108000524797,-0.0004577901802523974,0.010040244985232505
2018-04-12,-0.0001576789774312435,0.00036865954487322637,0.0012513687387466499,0.002743508481800966,0.0014973798655035597
2018-04-13,0.006591439437990698,0.00023024736354724897,-0.0008628159303150257,0.0004564419908208618,-0.008012060886697397
2018-04-16,0.0007818864465233286,0.00013827632155047838,-0.001900881692936714,0.003644618472588601,0.004514680354526613
2018-04-17,-0.0014079084416925704,-0.0010600104419411975,-0.0006055103958830176,-0.0059292925219575,-0.0010015023370895213
2018-04-18,0.011051703491023069,0.0003228272119701721,-0.0012555168527111536,0.0018282320585480231,-0.0005011275474454813
2018-04-19,0.005557188104149521,-0.0005995217309619384,-0.0008668171917658631,-0.006413204348555293,0.005498639197916932
2018-04-20,-0.0066413439851722884,0.0,-0.00017343806918781372,0.005042343753156741,-0.003996009313381976
2018-04-23,-0.0006202711157696714,-0.0007841846185804139,-0.0035625162535450495,0.0013708605953984838,-0.007031671363680678
2018-04-24,-0.005597730608942723,0.0006460645973518584,-0.00013056262940272604,0.006825974050281671,-0.008605469455759011
2018-04-25,-0.006413703890047506,-0.0010151146409517553,-0.002920584261138493,0.004073312063827228,0.0015240033429751948
2018-04-26,0.012476709732804202,0.0006923052079661071,-4.365197091502021e-05,0.0004515884534813869,-0.005089069507471293
2018-04-27,0.009078120850293215,0.0011988103404443656,0.004095369198914966,-0.003165223107875154,-0.001531784828486645
2018-04-30,0.006522852872394019,-0.0004151349088189422,0.00013041503882601753,-0.0077292094688945065,-0.0020460365193972784
2018-05-02,-0.007146210385543907,-0.0005069386859910034,-0.0032221140956246908,0.007276001923374512,-0.007194275634027085
2018-05-03,-0.003435964245009958,-0.00036908470187421407,-4.3688379719984906e-05,0.0,0.002060794134788216
2018-05-04,-0.008010701762081488,-0.0006923691660280076,-0.0011346087034974828,0.0004532075455200669,0.0030832501301207866
2018-05-08,-0.004583878604230015,-0.0011551004655968448,-0.0017918436037497548,0.00045272180822250954,0.0
2018-05-09,-0.0033324740185748845,0.0007855382729845512,0.00017494009838128034,0.003163885913051188,-0.0025687144871764126
2018-05-10,0.006811838819452165,0.0009696602346010002,0.001311154552509204,-0.00633781378017353,0.0030816665374081144
2018-05-11,0.00613845638712881,-9.245037681391985e-05,-0.0006552446946591218,-0.0036397379097799954,0.005115100666770409
2018-05-14,-0.002042111577212233,-0.0006925825457743201,-0.0010495681249218895,-0.0013682655002145198,0.0
2018-05-15,-0.009161217049389459,4.6300994744969834e-05,-0.001225785210576583,0.005462052297661815,-0.006654746852363251
2018-05-16,0.003168577116353816,9.225389337184884e-05,0.0007881267306275481,0.00362489497477679,-0.013964540350372447
2018-05-17,-0.0036447199603872006,0.0007387491585103963,0.0012686116248409674,0.0027099577345300924,-0.00731838080767984
2018-05-18,0.0031700116531598694,0.000829971929445819,-0.0003935646346873424,-0.002257850047889532,0.0036658852261053994
2018-05-21,0.0015811733934984454,0.0006453797853377128,0.0017478002033372375,0.00630906644845743,-0.004190681879451555
2018-05-23,0.006771222337644761,-0.0003685912873301908,0.0014833338356840605,-0.00450230421736843,0.003667806050545353
2018-05-24,-0.0031434597336601477,0.002163828588875928,0.0030033074872123132,0.0,0.0015678080033997527
2018-05-25,0.0015728933928577937,-0.00013800044859288305,0.0008687726552088299,-0.0018067622310889036,0.00883811315771692
2018-05-28,0.004234881099749104,-0.0005519369146445789,-0.0008687726552087984,-0.0031695228996184263,-0.005189425242225496
2018-05-29,-0.009277405969985993,0.00023000364429891525,0.001997127771940332,0.0022649161615861495,-0.0020833340868542517
2018-05-30,-0.02155778575565715,0.0006438479919275518,0.0015602867855737566,0.003613341214246721,0.002083334086854269
2018-05-31,0.004027528700955817,0.00023014292351288432,-0.0003030904833041897,-0.0027087344762142793,0.003635423375491381
2018-06-01,0.006090685405940957,-9.210184191062851e-05,-0.0003466683491634033,-0.0018098454901847823,-0.004676547883901793
2018-06-04,0.005259431739550806,-0.0007818890735297406,-0.0015613796329221833,-0.0031754612006124846,-0.006269613013595374
2018-06-05,0.0022230273969171743,-0.00023000364429894438,-0.0010421198007202585,-0.00045436772304842496,0.0026171174320209468
2018-06-07,0.008685156232451672,-0.0002498973709625029,-0.001086853693169023,-0.001819820304277989,0.0020887736053916846
2018-06-08,-0.009796341675147527,0.001294957934421981,-0.0003479147116915462,0.005902371036161481,-0.0015661710327449462
2018-06-11,0.008695129269521824,-0.0004161235160898406,0.0013477980430960871,0.0,0.005211059212752291
2018-06-12,-0.0012600151573791444,0.0006469922677203805,0.0005646654569677534,0.0018091203684199133,-0.0010400416954139703
2018-06-14,-0.01845149633526096,-0.0006931065521981386,0.0012152763853330271,0.005407806112583264,0.003635423375491381
2018-06-15,-0.0049890448006354145,0.0009245170512250406,0.0025125810375701764,0.012505909776044797,-0.00571875746234552
2018-06-18,-0.012010933654675452,0.0007390157152206431,0.002376891866821774,0.0075170336954333335,-0.011536572628416402
2018-06-19,-0.01298417474964317,0.0012454966749840396,0.0018542829478951119,0.0035180927113672537,-0.0015835316056442737
2018-06-20,0.007087991109295285,-0.0004149366385958415,0.001377588470766522,-0.0035180927113673184,-0.0037046880159200134
2018-06-21,-0.008577828069113159,0.0003690390300440959,0.0007312270753359235,0.006148450582563554,-0.009054655737839914
2018-06-22,0.007591966805590082,0.0005528369505085869,0.0003438493177534917,-0.0035087440695227073,0.004803852312645457
2018-06-25,-0.0004934452943848155,9.250545171923817e-05,-0.0002149691366302621,0.008313320369851059,-0.0032000027306709027
2018-06-26,-0.0011519948652539426,-0.0005070620949301855,8.603949742963316e-05,-0.0013080103894723724,-0.0010689471889050444
2018-06-27,-0.0036297680505787237,0.0008755575285316674,0.0025756706168584115,0.002179127717665491,-0.00643779047484853
2018-06-28,-0.008965733264502092,0.00041461750561989235,0.0023979270975828556,0.005643572456789405,-0.0032345041676591518
2018-06-29,0.0021655686822005388,-9.209412602299075e-05,-0.0007273647046035604,-0.006950533181463663,-0.0010804971337541407
2018-07-02,-0.022552283694840164,0.0002761722342807368,0.0024366999515869074,0.003915589545808086,-0.002706361597742914
2018-07-03,0.0013608254749766918,9.223808867878099e-05,-0.002351109207136374,-0.0004343290789441208,-0.005979903658217458
2018-07-04,-0.00289388352669866,0.0005981975762016748,0.0008129004399673667,-0.003481260466863948,0.013001266557373721
2018-07-05,-0.0023892825560085937,0.0005975861657671955,0.0017090430092809885,0.003481260466864022,0.0
2018-07-06,0.007151253528893202,0.0,-0.0013242881242090743,-0.002609763550614186,0.0
2018-07-09,0.0074375698763152675,-0.000413668951185774,-0.0010264958103305345,-0.003490373493717119,0.004296462033505332
2018-07-10,0.0013461671482409654,9.207285711378184e-05,0.0005989044735194762,0.004361021706939148,-0.004834820054583293
2018-07-11,-0.005734577415417697,0.0017461704928184274,0.002135977471187048,0.003041537058312295,-0.005941146289908376
2018-07-12,0.0030401210703815775,-0.000551261967827234,0.00038402711179452237,0.005624129454460086,-0.0043431121471651365
2018-07-13,0.009900418619965747,-0.0006892513424191287,-0.0014087698699591018,-0.0030244532516387613,0.0016308783174454596
2018-07-16,-0.0030102023124279546,-9.202630943950377e-05,0.0009393237812871982,0.005609479553859462,-0.00217509601795216
2018-07-17,-0.0011729965621954735,0.0007812776518586155,-0.0003840541854782958,-0.004312305290750301,-0.0010893247264549934
2018-07-18,-0.002350205576036877,-4.5811342981015854e-05,0.0009387260230829394,0.006890755081181248,-0.01648388972168937
2018-07-19,-0.002692565527380709,0.0002754280931838395,-0.0002133460440327584,0.00042911076336700244,0.0011074198252471437
2018-07-20,0.0048751642239284335,0.0002757746441848987,0.0010235084403657484,0.001286140107331155,-0.0016615899696594734
2018-07-23,-0.008082122294323087,0.0,-0.00017055026911041134,-0.0017152508706980449,0.006629858538669582
2018-07-24,0.003038273318673781,-0.000872870985209566,-0.0033304440918385907,0.002999738946170332,-0.0088496152769825
2018-07-25,-0.0018556425342075569,0.00036747959082179105,0.001196836345724418,-0.007731972364800387,0.006092513999157389
2018-07-26,0.006731627191530737,0.0008724659746167743,0.0,-0.005621697784063573,0.0022062888155377058
2018-07-27,0.0030145110374151037,-0.0008724659746168759,-0.0007263866092908612,-0.0017360960653380916,-0.006079046076382226
2018-07-30,-0.002348799696543554,-0.0009649326689039951,0.0,0.0026030598775840475,-0.002219756738312888
2018-07-31,0.0013429121081719258,0.0005974530780822195,0.0015803607354376492,-0.0017345006561199589,0.0011104942840271153
2018-08-01,0.003516911025142083,-9.199670137438993e-05,-0.0029065384844767297,0.002167700865209753,-0.0005550929923271517
2018-08-02,-0.01804910579099144,0.0005974047856187673,0.0007275037874186646,0.0038902910887062864,-0.0016671301443904945
2018-08-03,0.007799219873930524,-9.186569816086171e-05,0.0008978382336171473,0.0025850263022206645,-0.010623527365730401
2018-08-06,-0.0015211371895945062,0.0006889138043732558,-0.0002564210389173636,-0.0034482482804124334,0.005605395842883918
2018-08-07,0.006743037165370427,-4.594660954101517e-05,0.0019217101869434706,0.0,-0.003920475477964581
