method,violations,violation_rate,expected_rate,kupiec_LR,kupiec_pval,christoffersen_LR,christoffersen_pval,conditional_cov_LR,conditional_cov_pval
MC,8,0.0975609756097561,0.050000000000000044,3.093865855978315,0.07858789659493948,2.200521473386134,0.137964058240706,5.294387329364449,0.07084976252276232
QMC-Sobol,8,0.0975609756097561,0.050000000000000044,3.093865855978315,0.07858789659493948,2.200521473386134,0.137964058240706,5.294387329364449,0.07084976252276232
QMC-Halton,8,0.0975609756097561,0.050000000000000044,3.093865855978315,0.07858789659493948,2.200521473386134,0.137964058240706,5.294387329364449,0.07084976252276232
